timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns,series_id
5816032,-79,53,40,762,-180,-8022,1745152790873041861,25
5816224,-66,51,29,790,-234,-8047,1745152790937331794,25
5816416,-59,45,20,805,-256,-8109,1745152790937331794,25
5816608,-58,38,10,822,-241,-8105,1745152790937331794,25
5816800,-56,31,2,813,-221,-8098,1745152790937331794,25
5816992,-51,24,-2,813,-178,-8067,1745152790937331794,25
5817184,-38,19,-3,780,-132,-8058,1745152790937331794,25
5817376,-20,15,-4,751,-92,-8072,1745152790937331794,25
5817568,0,14,-7,738,-54,-8111,1745152790937331794,25
5817760,22,15,-10,738,-59,-8181,1745152790937331794,25
5817952,42,17,-16,738,-134,-8198,1745152790937331794,25
5818144,55,17,-21,757,-260,-8220,1745152790937331794,25
5818336,61,19,-26,775,-380,-8229,1745152790937331794,25
5818528,56,19,-34,792,-481,-8245,1745152791005005186,25
5818720,40,19,-43,784,-556,-8218,1745152791005005186,25
5818912,18,19,-51,782,-578,-8182,1745152791005005186,25
5819104,-5,20,-56,784,-611,-8111,1745152791005005186,25
5819296,-22,23,-58,830,-675,-8086,1745152791005005186,25
5819488,-35,24,-65,875,-740,-8029,1745152791005005186,25
5819680,-50,24,-74,891,-781,-8005,1745152791005005186,25
5819872,-66,21,-82,932,-797,-7989,1745152791005005186,25
5820064,-82,18,-88,932,-741,-7978,1745152791005005186,25
5820256,-88,16,-93,942,-633,-7979,1745152791005005186,25
5820448,-85,13,-98,920,-509,-8011,1745152791005005186,25
5820640,-73,11,-107,910,-377,-8019,1745152791005005186,25
5820832,-47,9,-116,903,-319,-7977,1745152791054507182,25
5821024,-9,6,-122,888,-363,-8001,1745152791054507182,25
5821216,29,4,-128,841,-454,-8043,1745152791054507182,25
5821408,56,1,-132,789,-593,-8060,1745152791054507182,25
5821600,71,1,-135,738,-743,-8111,1745152791054507182,25
5821792,75,5,-135,708,-873,-8131,1745152791054507182,25
5821984,70,13,-134,720,-1000,-8120,1745152791054507182,25
5822176,58,23,-130,741,-1075,-8114,1745152791054507182,25
5822368,48,28,-128,802,-1097,-8071,1745152791054507182,25
5822560,33,31,-129,857,-1057,-8056,1745152791054507182,25
5822752,13,31,-132,907,-952,-8040,1745152791054507182,25
5822944,-7,28,-137,926,-856,-8007,1745152791054507182,25
5823136,-23,25,-139,940,-775,-7977,1745152791106440666,25
5823328,-30,19,-134,951,-717,-7956,1745152791106440666,25
5823520,-27,14,-128,940,-666,-7977,1745152791106440666,25
5823712,-22,12,-123,946,-665,-8008,1745152791106440666,25
5823904,-16,10,-123,968,-696,-8018,1745152791106440666,25
5824096,-12,8,-122,963,-785,-8014,1745152791106440666,25
5824288,-4,5,-119,968,-858,-7982,1745152791106440666,25
5824480,7,2,-116,943,-883,-7965,1745152791106440666,25
5824672,21,-1,-117,929,-881,-7954,1745152791106440666,25
5824864,31,-2,-122,909,-848,-7942,1745152791106440666,25
5825056,39,-2,-132,907,-868,-7943,1745152791106440666,25
5825248,43,-4,-141,910,-889,-7937,1745152791106440666,25
5825440,45,4,-140,868,-952,-7926,1745152791166840427,25
5825632,47,12,-131,865,-1061,-7936,1745152791166840427,25
5825824,49,19,-123,917,-1159,-7986,1745152791166840427,25
5826016,42,24,-122,977,-1196,-8003,1745152791166840427,25
5826208,27,23,-127,1062,-1231,-7972,1745152791166840427,25
5826400,10,18,-128,1099,-1193,-7945,1745152791166840427,25
5826592,-1,8,-124,1116,-1196,-7923,1745152791166840427,25
5826784,-7,-4,-123,1086,-1166,-7910,1745152791166840427,25
5826976,-9,-12,-125,1037,-1153,-7941,1745152791166840427,25
5827168,-9,-16,-129,941,-1166,-7930,1745152791166840427,25
5827360,-8,-16,-133,897,-1184,-7925,1745152791166840427,25
5827552,-6,-13,-131,849,-1173,-7945,1745152791166840427,25
5827744,-3,-6,-125,823,-1174,-7980,1745152791229949225,25
5827936,-1,1,-116,838,-1193,-8003,1745152791229949225,25
5828128,1,8,-108,864,-1209,-8050,1745152791229949225,25
5828320,6,14,-101,910,-1146,-8032,1745152791229949225,25
5828512,14,20,-96,966,-1102,-8026,1745152791229949225,25
5828704,22,23,-96,1012,-1029,-8034,1745152791229949225,25
5828896,29,24,-99,1035,-1024,-8019,1745152791229949225,25
5829088,37,23,-102,1077,-1083,-7990,1745152791229949225,25
5829280,52,21,-99,1102,-1203,-7947,1745152791229949225,25
5829472,65,17,-94,1086,-1346,-7936,1745152791229949225,25
5829664,68,11,-91,1066,-1487,-7931,1745152791229949225,25
5829856,59,6,-87,1013,-1586,-7948,1745152791229949225,25
5830048,43,2,-80,955,-1630,-7944,1745152791286795008,25
5830240,24,3,-71,904,-1601,-7943,1745152791286795008,25
5830432,2,7,-63,887,-1475,-7955,1745152791286795008,25
5830624,-17,13,-58,891,-1353,-7963,1745152791286795008,25
5830816,-28,20,-54,941,-1250,-7980,1745152791286795008,25
5831008,-28,26,-52,977,-1176,-8039,1745152791286795008,25
5831200,-18,28,-51,1033,-1144,-8046,1745152791286795008,25
5831392,-6,25,-49,1080,-1140,-8061,1745152791286795008,25
5831584,6,22,-48,1090,-1136,-8067,1745152791286795008,25
5831776,14,16,-50,1074,-1127,-8082,1745152791286795008,25
5831968,23,13,-56,1042,-1099,-8117,1745152791286795008,25
5832160,36,12,-64,984,-1099,-8092,1745152791286795008,25
5832352,56,13,-71,930,-1112,-8051,1745152791348298925,25
5832544,80,17,-78,907,-1176,-8066,1745152791348298925,25
5832736,98,20,-87,900,-1261,-8110,1745152791348298925,25
5832928,110,22,-95,910,-1339,-8128,1745152791348298925,25
5833120,114,24,-98,929,-1428,-8156,1745152791348298925,25
5833312,114,21,-99,953,-1480,-8187,1745152791348298925,25
5833504,108,18,-98,977,-1524,-8188,1745152791348298925,25
5833696,101,12,-92,979,-1582,-8179,1745152791348298925,25
5833888,97,5,-83,963,-1602,-8174,1745152791348298925,25
5834080,92,0,-75,940,-1593,-8186,1745152791348298925,25
5834272,83,-5,-69,906,-1556,-8185,1745152791348298925,25
5834464,72,-7,-62,881,-1530,-8161,1745152791348298925,25
5834656,64,-7,-56,872,-1496,-8145,1745152791408650249,25
5834848,61,-9,-47,874,-1453,-8153,1745152791408650249,25
5835040,58,-10,-37,908,-1401,-8168,1745152791408650249,25
5835232,53,-12,-30,954,-1335,-8112,1745152791408650249,25
5835424,50,-15,-25,986,-1319,-8049,1745152791408650249,25
5835616,53,-19,-19,1016,-1335,-8058,1745152791408650249,25
5835808,62,-22,-14,1033,-1328,-8100,1745152791408650249,25
5836000,68,-26,-10,1050,-1346,-8117,1745152791408650249,25
5836192,70,-29,-8,1050,-1350,-8078,1745152791408650249,25
5836384,67,-31,-9,1036,-1359,-8018,1745152791408650249,25
5836576,64,-33,-11,1026,-1336,-7995,1745152791408650249,25
5836768,60,-32,-13,994,-1305,-8002,1745152791408650249,25
5836960,58,-29,-14,992,-1259,-8017,1745152791462978034,25
5837152,58,-25,-16,988,-1249,-7998,1745152791462978034,25
5837344,62,-23,-18,995,-1238,-7998,1745152791462978034,25
5837536,64,-22,-19,994,-1239,-7988,1745152791462978034,25
5837728,61,-23,-19,993,-1205,-7957,1745152791462978034,25
5837920,54,-23,-18,994,-1211,-7896,1745152791462978034,25
5838112,50,-25,-15,968,-1226,-7862,1745152791462978034,25
5838304,50,-24,-11,958,-1243,-7830,1745152791462978034,25
5838496,48,-22,-7,952,-1288,-7850,1745152791462978034,25
5838688,42,-16,-5,988,-1316,-7857,1745152791462978034,25
5838880,32,-11,-5,1031,-1383,-7833,1745152791462978034,25
5839072,20,-10,-7,1051,-1366,-7833,1745152791462978034,25
5839264,7,-10,-6,1085,-1349,-7814,1745152791522771186,25
5839456,-6,-13,-4,1091,-1288,-7811,1745152791522771186,25
5839648,-19,-17,-2,1079,-1262,-7803,1745152791522771186,25
5839840,-27,-20,-1,1041,-1211,-7812,1745152791522771186,25
5840032,-32,-21,-1,995,-1150,-7850,1745152791522771186,25
5840224,-29,-20,-1,937,-1086,-7884,1745152791522771186,25
5840416,-22,-17,-1,878,-1011,-7899,1745152791522771186,25
5840608,-12,-13,-3,864,-961,-7888,1745152791522771186,25
5840800,2,-8,-5,845,-1014,-7860,1745152791522771186,25
5840992,21,-1,-4,847,-1083,-7823,1745152791522771186,25
5841184,40,5,-1,864,-1153,-7821,1745152791522771186,25
5841376,50,11,0,898,-1163,-7861,1745152791522771186,25
5841568,49,14,-1,951,-1152,-7843,1745152791583438184,25
5841760,44,15,-2,987,-1163,-7831,1745152791583438184,25
5841952,44,14,0,1015,-1193,-7794,1745152791583438184,25
5842144,46,9,5,1031,-1209,-7807,1745152791583438184,25
5842336,43,6,8,1036,-1212,-7833,1745152791583438184,25
5842528,33,2,7,1037,-1237,-7839,1745152791583438184,25
5842720,18,-2,4,1027,-1296,-7876,1745152791583438184,25
5842912,4,-6,6,995,-1322,-7880,1745152791583438184,25
5843104,-10,-8,10,963,-1290,-7926,1745152791583438184,25
5843296,-26,-6,13,936,-1238,-7949,1745152791583438184,25
5843488,-42,-4,10,920,-1160,-7954,1745152791583438184,25
5843680,-54,-3,4,929,-1100,-7929,1745152791583438184,25
5843872,-60,-3,0,907,-1049,-7900,1745152791637549981,25
5844064,-58,0,0,913,-1020,-7868,1745152791637549981,25
5844256,-50,3,-1,900,-996,-7880,1745152791637549981,25
5844448,-42,7,-4,935,-991,-7914,1745152791637549981,25
5844640,-36,10,-10,966,-1003,-7920,1745152791637549981,25
5844832,-32,11,-16,977,-1005,-7906,1745152791637549981,25
5845024,-23,11,-20,971,-1025,-7882,1745152791637549981,25
5845216,-10,9,-22,971,-1016,-7843,1745152791637549981,25
5845408,2,10,-24,955,-987,-7855,1745152791637549981,25
5845600,12,10,-30,942,-966,-7855,1745152791637549981,25
5845792,22,12,-35,918,-976,-7853,1745152791637549981,25
5845984,31,14,-38,926,-1041,-7849,1745152791637549981,25
5846176,40,17,-36,923,-1137,-7858,1745152791704912387,25
5846368,43,18,-31,930,-1226,-7853,1745152791704912387,25
5846560,38,17,-26,967,-1301,-7872,1745152791704912387,25
5846752,24,16,-23,962,-1344,-7895,1745152791704912387,25
5846944,7,14,-21,975,-1341,-7926,1745152791704912387,25
5847136,-9,12,-15,971,-1289,-7939,1745152791704912387,25
5847328,-25,12,-10,966,-1223,-7945,1745152791704912387,25
5847520,-36,14,-7,952,-1161,-7949,1745152791704912387,25
5847712,-40,16,-6,953,-1127,-7934,1745152791704912387,25
5847904,-40,18,-4,967,-1121,-7966,1745152791704912387,25
5848096,-39,20,-4,956,-1105,-7977,1745152791704912387,25
5848288,-41,20,-5,982,-1073,-7966,1745152791704912387,25
5848480,-42,20,-7,950,-1034,-7980,1745152791761175050,25
5848672,-38,18,-10,948,-1009,-7958,1745152791761175050,25
5848864,-29,19,-13,920,-947,-7927,1745152791761175050,25
5849056,-17,21,-18,920,-904,-7928,1745152791761175050,25
5849248,-2,25,-24,914,-872,-7964,1745152791761175050,25
5849440,15,28,-31,928,-861,-7964,1745152791761175050,25
5849632,33,29,-37,947,-872,-7937,1745152791761175050,25
5849824,46,29,-43,970,-995,-7898,1745152791761175050,25
5850016,58,29,-47,988,-1138,-7854,1745152791761175050,25
5850208,67,27,-45,1002,-1227,-7853,1745152791761175050,25
5850400,67,23,-43,986,-1277,-7894,1745152791761175050,25
5850592,59,19,-43,967,-1270,-7943,1745152791761175050,25
5850784,50,15,-42,938,-1237,-7975,1745152791821597675,25
5850976,47,13,-38,903,-1169,-8001,1745152791821597675,25
5851168,49,13,-33,927,-1133,-8056,1745152791821597675,25
5851360,52,14,-32,920,-1109,-8106,1745152791821597675,25
5851552,54,15,-32,934,-1147,-8153,1745152791821597675,25
5851744,54,16,-31,958,-1221,-8165,1745152791821597675,25
5851936,47,15,-30,967,-1258,-8188,1745152791821597675,25
5852128,36,13,-30,966,-1279,-8183,1745152791821597675,25
5852320,18,9,-30,957,-1311,-8128,1745152791821597675,25
5852512,1,8,-32,963,-1347,-8073,1745152791821597675,25
5852704,-7,7,-31,947,-1334,-8044,1745152791821597675,25
5852896,-10,6,-33,952,-1268,-8049,1745152791821597675,25
5853088,-13,5,-37,954,-1200,-8054,1745152791871618728,25
5853280,-10,4,-43,964,-1127,-8016,1745152791871618728,25
5853472,4,1,-47,936,-1074,-8028,1745152791871618728,25
5853664,30,-1,-48,946,-1036,-8053,1745152791871618728,25
5853856,59,-5,-47,918,-1016,-8049,1745152791871618728,25
5854048,83,-6,-45,914,-1045,-8048,1745152791871618728,25
5854240,100,-6,-45,911,-1067,-8078,1745152791871618728,25
5854432,108,-5,-46,944,-1132,-8099,1745152791871618728,25
5854624,111,-4,-47,976,-1218,-8094,1745152791871618728,25
5854816,110,-4,-47,1012,-1336,-8055,1745152791871618728,25
5855008,107,-5,-44,1029,-1457,-8015,1745152791871618728,25
5855200,101,-9,-41,1024,-1492,-8005,1745152791871618728,25
5855392,84,-13,-43,1025,-1479,-8000,1745152791931928959,25
5855584,59,-17,-46,994,-1422,-7958,1745152791931928959,25
5855776,34,-18,-47,966,-1384,-7889,1745152791931928959,25
5855968,18,-16,-47,951,-1360,-7833,1745152791931928959,25
5856160,13,-14,-42,927,-1378,-7823,1745152791931928959,25
5856352,16,-14,-35,913,-1384,-7845,1745152791931928959,25
5856544,14,-12,-31,882,-1364,-7877,1745152791931928959,25
5856736,8,-8,-29,869,-1371,-7877,1745152791931928959,25
5856928,3,-1,-26,884,-1345,-7896,1745152791931928959,25
5857120,3,6,-21,878,-1275,-7910,1745152791931928959,25
5857312,8,14,-16,915,-1195,-7936,1745152791931928959,25
5857504,16,20,-11,966,-1129,-7932,1745152791931928959,25
5857696,28,22,-11,1022,-1087,-7905,1745152791989340726,25
5857888,42,21,-13,1077,-1117,-7876,1745152791989340726,25
5858080,53,18,-13,1098,-1170,-7867,1745152791989340726,25
5858272,59,13,-14,1095,-1240,-7872,1745152791989340726,25
5858464,61,7,-12,1067,-1282,-7882,1745152791989340726,25
5858656,60,1,-12,1016,-1261,-7905,1745152791989340726,25
5858848,53,-2,-16,986,-1210,-7919,1745152791989340726,25
5859040,45,-3,-22,947,-1164,-7911,1745152791989340726,25
5859232,41,-1,-28,904,-1179,-7893,1745152791989340726,25
5859424,47,2,-32,894,-1251,-7884,1745152791989340726,25
5859616,58,7,-30,898,-1291,-7927,1745152791989340726,25
5859808,64,12,-31,905,-1304,-7960,1745152791989340726,25
5860000,58,14,-36,947,-1290,-7974,1745152792048692944,25
5860192,46,15,-41,992,-1241,-7965,1745152792048692944,25
5860384,35,12,-46,1023,-1219,-7949,1745152792048692944,25
5860576,26,8,-49,1061,-1234,-7914,1745152792048692944,25
5860768,21,4,-48,1078,-1274,-7847,1745152792048692944,25
5860960,22,-2,-45,1082,-1315,-7822,1745152792048692944,25
5861152,26,-8,-42,1076,-1321,-7803,1745152792048692944,25
5861344,23,-11,-43,1028,-1291,-7813,1745152792048692944,25
5861536,15,-13,-47,996,-1227,-7790,1745152792048692944,25
5861728,7,-14,-51,961,-1164,-7769,1745152792048692944,25
5861920,1,-13,-53,937,-1080,-7756,1745152792048692944,25
5862112,3,-9,-56,944,-1048,-7756,1745152792048692944,25
5862304,15,-3,-59,941,-1035,-7805,1745152792106365855,25
5862496,37,3,-63,954,-1049,-7864,1745152792106365855,25
5862688,58,8,-67,954,-1051,-7910,1745152792106365855,25
5862880,74,11,-71,961,-1046,-7949,1745152792106365855,25
5863072,83,15,-78,973,-1031,-7982,1745152792106365855,25
5863264,88,20,-85,979,-1019,-7985,1745152792106365855,25
5863456,93,21,-91,1005,-1055,-7953,1745152792106365855,25
5863648,98,20,-94,1005,-1174,-7871,1745152792106365855,25
5863840,103,17,-94,1006,-1328,-7840,1745152792106365855,25
5864032,104,15,-92,1010,-1451,-7793,1745152792106365855,25
5864224,88,13,-91,999,-1496,-7784,1745152792106365855,25
5864416,61,10,-92,1003,-1465,-7803,1745152792106365855,25
5864608,31,6,-94,1006,-1377,-7792,1745152792165945102,25
5864800,6,1,-93,1012,-1237,-7797,1745152792165945102,25
5864992,-9,-2,-92,1009,-1121,-7813,1745152792165945102,25
5865184,-13,-2,-93,1030,-1038,-7875,1745152792165945102,25
5865376,-6,-4,-96,1014,-1003,-7909,1745152792165945102,25
5865568,12,-3,-101,1006,-989,-7918,1745152792165945102,25
5865760,33,-4,-107,994,-949,-7949,1745152792165945102,25
5865952,46,-2,-117,981,-895,-7960,1745152792165945102,25
5866144,53,0,-130,966,-876,-7963,1745152792165945102,25
5866336,59,4,-144,971,-851,-7971,1745152792165945102,25
5866528,68,7,-157,1003,-804,-7960,1745152792165945102,25
5866720,79,8,-170,1011,-748,-7952,1745152792165945102,25
5866912,91,9,-185,1032,-688,-7959,1745152792235191449,25
5867104,102,5,-205,1070,-620,-7957,1745152792235191449,25
5867296,112,1,-227,1083,-567,-7960,1745152792235191449,25
5867488,117,-5,-249,1095,-507,-7980,1745152792235191449,25
5867680,117,-14,-275,1125,-423,-7976,1745152792235191449,25
5867872,116,-21,-301,1144,-329,-7994,1745152792235191449,25
5868064,114,-29,-330,1157,-207,-7988,1745152792235191449,25
5868256,112,-36,-363,1192,-74,-8013,1745152792235191449,25
5868448,111,-41,-401,1246,42,-8064,1745152792235191449,25
5868640,112,-50,-445,1273,182,-8084,1745152792235191449,25
5868832,113,-56,-495,1332,290,-8126,1745152792235191449,25
5869024,117,-67,-547,1375,368,-8153,1745152792235191449,25
5869216,123,-80,-602,1419,490,-8183,1745152792281278111,25
5869408,130,-92,-656,1480,575,-8187,1745152792281278111,25
5869600,143,-106,-712,1550,648,-8252,1745152792281278111,25
5869792,153,-121,-772,1607,711,-8289,1745152792281278111,25
5869984,158,-138,-836,1697,736,-8294,1745152792281278111,25
5870176,155,-155,-901,1780,758,-8249,1745152792281278111,25
5870368,151,-174,-965,1846,809,-8192,1745152792281278111,25
5870560,148,-196,-1029,1894,892,-8127,1745152792281278111,25
5870752,148,-216,-1093,1926,967,-8113,1745152792281278111,25
5870944,155,-234,-1158,1953,1121,-8108,1745152792281278111,25
5871136,165,-247,-1224,2011,1277,-8067,1745152792281278111,25
5871328,179,-256,-1293,2080,1447,-7990,1745152792281278111,25
5871520,198,-262,-1364,2172,1578,-7940,1745152792345770022,25
5871712,223,-270,-1437,2277,1638,-7929,1745152792345770022,25
5871904,250,-279,-1511,2367,1589,-7961,1745152792345770022,25
5872096,272,-294,-1585,2447,1448,-8013,1745152792345770022,25
5872288,285,-306,-1657,2516,1302,-8020,1745152792345770022,25
5872480,290,-317,-1726,2585,1219,-7998,1745152792345770022,25
5872672,288,-326,-1796,2658,1161,-7973,1745152792345770022,25
5872864,278,-334,-1867,2744,1084,-7868,1745152792345770022,25
5873056,266,-343,-1938,2846,1011,-7694,1745152792345770022,25
5873248,252,-353,-2008,2935,908,-7461,1745152792345770022,25
5873440,238,-363,-2076,3014,821,-7259,1745152792345770022,25
5873632,227,-375,-2141,3091,745,-7048,1745152792345770022,25
5873824,218,-384,-2209,3192,655,-6750,1745152792397711162,25
5874016,226,-393,-2282,3259,633,-6509,1745152792397711162,25
5874208,246,-403,-2362,3301,651,-6359,1745152792397711162,25
5874400,272,-418,-2451,3346,739,-6295,1745152792397711162,25
5874592,293,-437,-2549,3362,924,-6360,1745152792397711162,25
5874784,305,-457,-2651,3330,1147,-6481,1745152792397711162,25
5874976,318,-477,-2752,3277,1336,-6695,1745152792397711162,25
5875168,338,-500,-2850,3230,1482,-6898,1745152792397711162,25
5875360,364,-519,-2938,3180,1518,-7105,1745152792397711162,25
5875552,397,-530,-3007,3124,1500,-7400,1745152792397711162,25
5875744,418,-533,-3057,3130,1377,-7644,1745152792397711162,25
5875936,429,-537,-3090,3150,1188,-7814,1745152792397711162,25
5876128,443,-548,-3112,3181,1041,-7896,1745152792458362535,25
5876320,459,-561,-3132,3219,1027,-7934,1745152792458362535,25
5876512,464,-561,-3154,3237,1060,-7898,1745152792458362535,25
5876704,471,-559,-3174,3244,1113,-7780,1745152792458362535,25
5876896,498,-567,-3191,3263,1173,-7602,1745152792458362535,25
5877088,535,-577,-3205,3246,1191,-7486,1745152792458362535,25
5877280,576,-588,-3216,3200,1153,-7425,1745152792458362535,25
5877472,621,-597,-3227,3122,1106,-7429,1745152792458362535,25
5877664,664,-607,-3233,3009,1015,-7456,1745152792458362535,25
5877856,696,-620,-3238,2867,803,-7478,1745152792458362535,25
5878048,719,-629,-3238,2735,538,-7613,1745152792458362535,25
5878240,730,-637,-3230,2615,248,-7737,1745152792458362535,25
5878432,731,-640,-3209,2495,13,-7885,1745152792584227114,25
5878624,715,-638,-3186,2431,-152,-8088,1745152792584227114,25
5878816,689,-632,-3148,2425,-285,-8111,1745152792584227114,25
5879008,645,-633,-3116,2375,-381,-8136,1745152792584227114,25
5879200,598,-640,-3104,2359,-476,-8152,1745152792584227114,25
5879392,556,-653,-3098,2332,-610,-8087,1745152792584227114,25
5879584,524,-663,-3088,2286,-664,-8073,1745152792584227114,25
5879776,496,-670,-3072,2220,-715,-8064,1745152792584227114,25
5879968,471,-676,-3052,2181,-729,-8015,1745152792584227114,25
5880160,446,-682,-3036,2100,-785,-7965,1745152792584227114,25
5880352,432,-690,-3018,2014,-763,-8055,1745152792584227114,25
5880544,427,-698,-2995,1928,-739,-8202,1745152792584227114,25
5880736,429,-710,-2974,1883,-771,-8295,1745152792595580032,25
5880928,434,-726,-2957,1860,-879,-8273,1745152792595580032,25
5881120,438,-744,-2935,1863,-1101,-8221,1745152792595580032,25
5881312,443,-762,-2908,1839,-1339,-8262,1745152792595580032,25
5881504,440,-782,-2877,1787,-1587,-8320,1745152792595580032,25
5881696,427,-807,-2847,1687,-1781,-8337,1745152792595580032,25
5881888,405,-834,-2817,1564,-1929,-8381,1745152792595580032,25
5882080,376,-856,-2787,1413,-2042,-8429,1745152792595580032,25
5882272,341,-873,-2758,1319,-2101,-8397,1745152792595580032,25
5882464,297,-885,-2725,1212,-2180,-8335,1745152792595580032,25
5882656,247,-895,-2691,1159,-2280,-8285,1745152792595580032,25
5882848,197,-904,-2656,1104,-2345,-8269,1745152792595580032,25
5883040,144,-906,-2623,1021,-2402,-8268,1745152792645812125,25
5883232,90,-905,-2589,974,-2446,-8300,1745152792645812125,25
5883424,32,-900,-2555,934,-2489,-8331,1745152792645812125,25
5883616,-27,-892,-2528,920,-2523,-8410,1745152792645812125,25
5883808,-80,-885,-2506,907,-2533,-8471,1745152792645812125,25
5884000,-128,-884,-2482,901,-2566,-8377,1745152792645812125,25
5884192,-169,-885,-2454,889,-2680,-8275,1745152792645812125,25
5884384,-203,-888,-2424,830,-2780,-8204,1745152792645812125,25
5884576,-230,-889,-2396,743,-2847,-8139,1745152792645812125,25
5884768,-251,-887,-2367,620,-2894,-8047,1745152792645812125,25
5884960,-271,-885,-2346,545,-2987,-7933,1745152792645812125,25
5885152,-294,-884,-2337,494,-3112,-7783,1745152792645812125,25
5885344,-319,-881,-2323,412,-3217,-7636,1745152792689610631,25
5885536,-346,-880,-2297,325,-3242,-7489,1745152792689610631,25
5885728,-375,-874,-2264,196,-3221,-7424,1745152792689610631,25
5885920,-397,-858,-2230,68,-3110,-7490,1745152792689610631,25
5886112,-403,-833,-2200,-42,-2929,-7609,1745152792689610631,25
5886304,-395,-803,-2174,-76,-2674,-7781,1745152792689610631,25
5886496,-380,-772,-2149,-33,-2424,-7870,1745152792689610631,25
5886688,-368,-742,-2118,75,-2237,-7848,1745152792689610631,25
5886880,-352,-718,-2082,212,-2129,-7789,1745152792689610631,25
5887072,-330,-700,-2040,300,-2143,-7750,1745152792689610631,25
5887264,-299,-689,-1997,290,-2166,-7786,1745152792689610631,25
5887456,-268,-675,-1962,214,-2194,-7873,1745152792689610631,25
5887648,-246,-652,-1932,77,-2197,-8007,1745152792808517045,25
5887840,-238,-622,-1904,-1,-2168,-8066,1745152792808517045,25
5888032,-242,-588,-1875,-33,-2121,-8023,1745152792808517045,25
5888224,-251,-557,-1844,-24,-2083,-7930,1745152792808517045,25
5888416,-260,-529,-1809,17,-2040,-7807,1745152792808517045,25
5888608,-266,-503,-1776,46,-2009,-7739,1745152792808517045,25
5888800,-270,-478,-1743,68,-1996,-7657,1745152792808517045,25
5888992,-272,-453,-1714,71,-1980,-7623,1745152792808517045,25
5889184,-275,-425,-1688,35,-1983,-7607,1745152792808517045,25
5889376,-277,-396,-1663,-11,-1970,-7598,1745152792808517045,25
5889568,-280,-364,-1638,-32,-1984,-7571,1745152792808517045,25
5889760,-281,-331,-1612,-38,-1996,-7592,1745152792808517045,25
5889952,-282,-294,-1582,-23,-1954,-7695,1745152792817873886,25
5890144,-276,-255,-1550,2,-1888,-7825,1745152792817873886,25
5890336,-266,-218,-1518,83,-1760,-7949,1745152792817873886,25
5890528,-250,-183,-1485,198,-1587,-8054,1745152792817873886,25
5890720,-225,-150,-1450,310,-1384,-8116,1745152792817873886,25
5890912,-189,-121,-1415,442,-1154,-8212,1745152792817873886,25
5891104,-144,-92,-1383,577,-906,-8336,1745152792817873886,25
5891296,-93,-66,-1354,699,-718,-8434,1745152792817873886,25
5891488,-36,-45,-1324,788,-582,-8565,1745152792817873886,25
5891680,17,-24,-1293,892,-519,-8669,1745152792817873886,25
5891872,66,-10,-1261,1003,-573,-8743,1745152792817873886,25
5892064,102,-4,-1229,1095,-696,-8740,1745152792817873886,25
5892256,121,-1,-1193,1165,-908,-8698,1745152792863741749,25
5892448,126,1,-1156,1203,-1118,-8652,1745152792863741749,25
5892640,116,0,-1117,1255,-1344,-8576,1745152792863741749,25
5892832,89,-7,-1084,1283,-1592,-8431,1745152792863741749,25
5893024,44,-13,-1058,1255,-1827,-8313,1745152792863741749,25
5893216,-12,-19,-1028,1199,-1961,-8182,1745152792863741749,25
5893408,-71,-24,-992,1176,-2090,-8038,1745152792863741749,25
5893600,-129,-28,-961,1148,-2156,-7895,1745152792863741749,25
5893792,-184,-31,-936,1108,-2255,-7791,1745152792863741749,25
5893984,-230,-33,-917,1036,-2309,-7704,1745152792863741749,25
5894176,-272,-30,-896,981,-2395,-7610,1745152792863741749,25
5894368,-307,-22,-872,909,-2459,-7581,1745152792863741749,25
5894560,-330,-9,-848,870,-2441,-7622,1745152792971226756,25
5894752,-344,6,-826,850,-2358,-7659,1745152792971226756,25
5894944,-347,25,-806,857,-2211,-7688,1745152792971226756,25
5895136,-341,47,-786,893,-2017,-7692,1745152792971226756,25
5895328,-320,72,-766,952,-1743,-7713,1745152792971226756,25
5895520,-285,97,-745,1057,-1508,-7716,1745152792971226756,25
5895712,-239,119,-725,1172,-1284,-7702,1745152792971226756,25
5895904,-186,137,-704,1281,-1177,-7664,1745152792971226756,25
5896096,-130,150,-679,1366,-1166,-7640,1745152792971226756,25
5896288,-79,162,-650,1424,-1229,-7630,1745152792971226756,25
5896480,-40,173,-618,1490,-1355,-7606,1745152792971226756,25
5896672,-14,182,-583,1542,-1496,-7565,1745152792971226756,25
5896864,-1,189,-542,1548,-1671,-7536,1745152793019881833,25
5897056,0,199,-501,1521,-1878,-7526,1745152793019881833,25
5897248,-9,209,-464,1509,-2134,-7477,1745152793019881833,25
5897440,-30,224,-428,1461,-2307,-7453,1745152793019881833,25
5897632,-65,242,-393,1434,-2476,-7403,1745152793019881833,25
5897824,-113,262,-357,1437,-2592,-7342,1745152793019881833,25
5898016,-159,285,-327,1412,-2631,-7412,1745152793019881833,25
5898208,-208,313,-301,1409,-2525,-7505,1745152793019881833,25
5898400,-257,345,-278,1449,-2291,-7565,1745152793019881833,25
5898592,-303,378,-257,1542,-2029,-7564,1745152793019881833,25
5898784,-339,411,-236,1652,-1811,-7546,1745152793019881833,25
5898976,-356,441,-210,1794,-1616,-7634,1745152793019881833,25
