timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns,series_id
7907296,-16,16,-1,581,-907,-8049,1745154040614968487,33
7907488,-15,18,-3,572,-918,-8059,1745154040614968487,33
7907680,-12,19,-6,561,-878,-8074,1745154040614968487,33
7907872,-11,21,-7,567,-876,-8076,1745154040641359756,33
7908064,-10,24,-6,581,-856,-8083,1745154040641359756,33
7908256,-12,26,-6,620,-829,-8082,1745154040641359756,33
7908448,-14,27,-5,657,-828,-8075,1745154040641359756,33
7908640,-11,25,-6,682,-801,-8069,1745154040641359756,33
7908832,-6,23,-7,695,-805,-8055,1745154040641359756,33
7909024,-1,20,-10,712,-789,-8043,1745154040641359756,33
7909216,0,14,-15,718,-840,-7980,1745154040641359756,33
7909408,5,7,-17,687,-915,-7928,1745154040641359756,33
7909600,13,2,-15,665,-982,-7922,1745154040641359756,33
7909792,19,0,-11,632,-1007,-7928,1745154040641359756,33
7909984,18,1,-8,592,-990,-7951,1745154040641359756,33
7910176,17,5,-3,566,-958,-7980,1745154040718919360,33
7910368,20,10,0,556,-917,-8010,1745154040718919360,33
7910560,24,16,4,595,-875,-8035,1745154040718919360,33
7910752,29,22,9,639,-886,-8075,1745154040718919360,33
7910944,34,26,14,671,-908,-8093,1745154040718919360,33
7911136,35,27,20,723,-911,-8117,1745154040718919360,33
7911328,32,25,26,760,-888,-8144,1745154040718919360,33
7911520,23,22,31,766,-858,-8119,1745154040718919360,33
7911712,11,20,33,752,-834,-8103,1745154040718919360,33
7911904,1,19,31,727,-804,-8070,1745154040718919360,33
7912096,-5,17,25,718,-796,-8027,1745154040718919360,33
7912288,-10,16,16,705,-826,-7973,1745154040718919360,33
7912480,-13,16,6,701,-854,-7939,1745154040822933306,33
7912672,-17,18,-5,696,-841,-7968,1745154040822933306,33
7912864,-26,20,-14,688,-828,-7997,1745154040822933306,33
7913056,-33,19,-21,703,-824,-8002,1745154040822933306,33
7913248,-33,18,-25,690,-819,-8037,1745154040822933306,33
7913440,-26,16,-29,698,-780,-8063,1745154040822933306,33
7913632,-21,13,-33,699,-756,-8086,1745154040822933306,33
7913824,-14,13,-37,705,-738,-8076,1745154040822933306,33
7914016,-5,12,-38,713,-739,-8089,1745154040822933306,33
7914208,6,11,-37,716,-755,-8087,1745154040822933306,33
7914400,15,9,-33,732,-782,-8018,1745154040822933306,33
7914592,25,7,-26,738,-837,-8003,1745154040822933306,33
7914784,36,3,-18,736,-836,-7995,1745154040831553123,33
7914976,43,-3,-11,723,-836,-8017,1745154040831553123,33
7915168,43,-5,-5,702,-839,-8034,1745154040831553123,33
7915360,40,-7,0,685,-858,-8040,1745154040831553123,33
7915552,40,-6,5,668,-911,-8025,1745154040831553123,33
7915744,40,-5,9,676,-960,-7968,1745154040831553123,33
7915936,37,-4,13,667,-984,-7920,1745154040831553123,33
7916128,31,-2,15,677,-1004,-7933,1745154040831553123,33
7916320,19,3,15,658,-956,-7942,1745154040831553123,33
7916512,6,10,13,649,-903,-7970,1745154040831553123,33
7916704,-3,17,11,679,-825,-7992,1745154040831553123,33
7916896,-6,23,10,684,-782,-7989,1745154040831553123,33
7917088,-4,27,8,718,-768,-7998,1745154040879665184,33
7917280,2,30,5,735,-782,-8008,1745154040879665184,33
7917472,7,31,1,767,-802,-8022,1745154040879665184,33
7917664,13,30,-2,771,-826,-8039,1745154040879665184,33
7917856,19,30,-1,759,-829,-8054,1745154040879665184,33
7918048,25,28,3,775,-828,-8056,1745154040879665184,33
7918240,27,25,5,736,-851,-8032,1745154040879665184,33
7918432,31,21,6,737,-892,-7982,1745154040879665184,33
7918624,35,17,8,715,-952,-7993,1745154040879665184,33
7918816,34,15,10,683,-986,-8009,1745154040879665184,33
7919008,26,14,12,666,-970,-8023,1745154040879665184,33
7919200,12,16,15,656,-966,-8035,1745154040879665184,33
7919392,0,17,17,675,-958,-8042,1745154040937726580,33
7919584,-8,18,19,698,-933,-8051,1745154040937726580,33
7919776,-12,19,19,710,-912,-8024,1745154040937726580,33
7919968,-14,19,19,741,-894,-8008,1745154040937726580,33
7920160,-15,18,19,755,-884,-8022,1745154040937726580,33
7920352,-17,16,17,744,-838,-8045,1745154040937726580,33
7920544,-17,15,15,741,-815,-8042,1745154040937726580,33
7920736,-17,14,13,737,-797,-8046,1745154040937726580,33
7920928,-17,14,12,713,-786,-8038,1745154040937726580,33
7921120,-14,14,10,719,-791,-8000,1745154040937726580,33
7921312,-6,14,10,716,-828,-7944,1745154040937726580,33
7921504,5,14,11,701,-866,-7918,1745154040937726580,33
7921696,15,15,15,689,-919,-7919,1745154041007792815,33
7921888,24,16,19,655,-947,-7933,1745154041007792815,33
7922080,28,19,25,654,-963,-7944,1745154041007792815,33
7922272,28,21,31,655,-976,-7943,1745154041007792815,33
7922464,25,26,37,657,-987,-7938,1745154041007792815,33
7922656,23,30,43,672,-1002,-7953,1745154041007792815,33
7922848,20,33,49,693,-1013,-7967,1745154041007792815,33
7923040,12,35,54,709,-999,-8001,1745154041007792815,33
7923232,-1,37,57,716,-964,-8028,1745154041007792815,33
7923424,-14,38,60,736,-943,-8039,1745154041007792815,33
7923616,-20,41,62,729,-920,-8065,1745154041007792815,33
7923808,-21,44,63,741,-860,-8113,1745154041007792815,33
7924000,-22,44,61,727,-826,-8130,1745154041053871978,33
7924192,-24,44,55,727,-779,-8143,1745154041053871978,33
7924384,-25,43,48,741,-756,-8127,1745154041053871978,33
7924576,-25,41,40,731,-769,-8107,1745154041053871978,33
7924768,-23,38,32,733,-766,-8100,1745154041053871978,33
7924960,-20,36,25,728,-763,-8082,1745154041053871978,33
7925152,-19,31,18,732,-781,-8071,1745154041053871978,33
7925344,-15,26,11,737,-770,-8092,1745154041053871978,33
7925536,-14,23,4,739,-786,-8132,1745154041053871978,33
7925728,-17,18,-3,745,-768,-8123,1745154041053871978,33
7925920,-21,13,-10,766,-744,-8108,1745154041053871978,33
7926112,-23,7,-15,765,-743,-8079,1745154041053871978,33
7926304,-21,2,-19,782,-768,-8041,1745154041119752574,33
7926496,-15,-4,-21,767,-783,-8045,1745154041119752574,33
7926688,-9,-9,-25,742,-788,-8041,1745154041119752574,33
7926880,-2,-13,-25,734,-771,-8052,1745154041119752574,33
7927072,7,-16,-25,723,-770,-8034,1745154041119752574,33
7927264,20,-14,-23,734,-772,-8031,1745154041119752574,33
7927456,35,-13,-20,745,-799,-8058,1745154041119752574,33
7927648,45,-12,-18,736,-836,-8077,1745154041119752574,33
7927840,51,-11,-14,732,-872,-8094,1745154041119752574,33
7928032,53,-9,-9,728,-925,-8106,1745154041119752574,33
7928224,49,-7,-4,714,-948,-8143,1745154041119752574,33
7928416,37,-3,0,711,-955,-8153,1745154041119752574,33
7928608,21,2,4,701,-978,-8140,1745154041170246696,33
7928800,4,6,6,680,-949,-8113,1745154041170246696,33
7928992,-11,10,7,688,-917,-8099,1745154041170246696,33
7929184,-23,14,5,677,-880,-8090,1745154041170246696,33
7929376,-34,18,1,666,-824,-8079,1745154041170246696,33
7929568,-44,22,-5,691,-768,-8042,1745154041170246696,33
7929760,-49,24,-10,710,-778,-7987,1745154041170246696,33
7929952,-45,25,-14,733,-801,-7976,1745154041170246696,33
7930144,-32,25,-18,781,-832,-7965,1745154041170246696,33
7930336,-23,21,-20,802,-859,-7947,1745154041170246696,33
7930528,-15,15,-22,830,-879,-7937,1745154041170246696,33
7930720,-8,8,-22,841,-885,-7977,1745154041170246696,33
7930912,-6,1,-21,825,-831,-8018,1745154041231275253,33
7931104,-8,-6,-19,816,-839,-8030,1745154041231275253,33
7931296,-8,-8,-17,811,-876,-8060,1745154041231275253,33
7931488,-2,-12,-13,769,-889,-8061,1745154041231275253,33
7931680,-3,-14,-11,763,-890,-8054,1745154041231275253,33
7931872,-9,-14,-10,760,-889,-8043,1745154041231275253,33
7932064,-17,-14,-10,737,-871,-8026,1745154041231275253,33
7932256,-23,-13,-8,700,-854,-8006,1745154041231275253,33
7932448,-25,-13,-8,678,-851,-7996,1745154041231275253,33
7932640,-23,-10,-10,657,-815,-8004,1745154041231275253,33
7932832,-24,-7,-15,657,-798,-7969,1745154041231275253,33
7933024,-23,-2,-21,649,-820,-7934,1745154041231275253,33
7933216,-16,3,-25,667,-824,-7943,1745154041289115037,33
7933408,-7,5,-26,695,-837,-7942,1745154041289115037,33
7933600,-2,7,-26,721,-847,-7952,1745154041289115037,33
7933792,2,8,-25,746,-868,-7959,1745154041289115037,33
7933984,3,8,-21,767,-886,-7968,1745154041289115037,33
7934176,1,6,-18,791,-906,-7969,1745154041289115037,33
7934368,-5,4,-15,793,-928,-7963,1745154041289115037,33
7934560,-11,3,-11,766,-961,-7972,1745154041289115037,33
7934752,-14,3,-8,754,-963,-7980,1745154041289115037,33
7934944,-19,3,-6,751,-911,-7962,1745154041289115037,33
7935136,-24,5,-6,731,-878,-7958,1745154041289115037,33
7935328,-26,8,-8,731,-831,-7947,1745154041289115037,33
7935520,-22,8,-10,709,-820,-7932,1745154041360343709,33
7935712,-14,9,-12,705,-797,-7958,1745154041360343709,33
7935904,-3,9,-15,705,-782,-7978,1745154041360343709,33
7936096,5,8,-19,689,-777,-7976,1745154041360343709,33
7936288,12,6,-22,692,-833,-7973,1745154041360343709,33
7936480,21,5,-23,695,-891,-7970,1745154041360343709,33
7936672,30,4,-21,697,-941,-7985,1745154041360343709,33
7936864,36,4,-18,704,-990,-8005,1745154041360343709,33
7937056,36,4,-15,695,-980,-8035,1745154041360343709,33
7937248,31,5,-11,708,-989,-8033,1745154041360343709,33
7937440,23,4,-7,731,-1006,-8018,1745154041360343709,33
7937632,18,4,-1,735,-1022,-8048,1745154041360343709,33
7937824,11,5,4,725,-1018,-8043,1745154041464841557,33
7938016,1,5,8,743,-978,-8034,1745154041464841557,33
7938208,-12,6,9,741,-940,-8007,1745154041464841557,33
7938400,-25,7,8,746,-889,-8007,1745154041464841557,33
7938592,-34,8,4,724,-813,-8011,1745154041464841557,33
7938784,-39,9,-1,722,-749,-7986,1745154041464841557,33
7938976,-40,10,-9,722,-687,-7924,1745154041464841557,33
7939168,-32,11,-18,731,-679,-7873,1745154041464841557,33
7939360,-15,11,-26,726,-695,-7869,1745154041464841557,33
7939552,4,11,-34,733,-718,-7909,1745154041464841557,33
7939744,17,10,-40,749,-732,-7940,1745154041464841557,33
7939936,26,10,-43,759,-770,-7968,1745154041464841557,33
7940128,34,9,-45,784,-829,-7984,1745154041480984690,33
7940320,46,7,-43,808,-913,-8002,1745154041480984690,33
7940512,60,3,-39,821,-968,-8046,1745154041480984690,33
7940704,64,-1,-34,811,-1010,-8055,1745154041480984690,33
7940896,59,-5,-29,798,-1000,-8059,1745154041480984690,33
7941088,46,-7,-21,751,-987,-8067,1745154041480984690,33
7941280,34,-8,-12,725,-989,-8077,1745154041480984690,33
7941472,23,-5,-4,689,-989,-8077,1745154041480984690,33
7941664,16,-1,0,681,-982,-8072,1745154041480984690,33
7941856,6,4,1,675,-979,-8054,1745154041480984690,33
7942048,-3,7,-1,651,-979,-8025,1745154041480984690,33
7942240,-11,9,-5,648,-942,-8033,1745154041480984690,33
7942432,-17,14,-9,636,-914,-8056,1745154041534951854,33
7942624,-21,18,-13,646,-846,-8077,1745154041534951854,33
7942816,-19,20,-18,670,-795,-8025,1745154041534951854,33
7943008,-13,21,-20,716,-777,-7966,1745154041534951854,33
7943200,-2,20,-24,757,-811,-7953,1745154041534951854,33
7943392,10,17,-27,788,-867,-7983,1745154041534951854,33
7943584,19,12,-27,826,-898,-7999,1745154041534951854,33
7943776,23,5,-25,838,-898,-8010,1745154041534951854,33
7943968,22,0,-22,840,-910,-8020,1745154041534951854,33
7944160,25,-4,-19,818,-942,-8037,1745154041534951854,33
7944352,30,-8,-16,814,-993,-8037,1745154041534951854,33
7944544,33,-11,-13,778,-1022,-8063,1745154041534951854,33
7944736,30,-14,-13,725,-1042,-8080,1745154041582983030,33
7944928,21,-15,-11,688,-1027,-8082,1745154041582983030,33
7945120,10,-12,-7,648,-976,-8062,1745154041582983030,33
7945312,1,-7,-3,633,-911,-8037,1745154041582983030,33
7945504,-4,-1,-1,634,-875,-8053,1745154041582983030,33
7945696,-3,5,-3,655,-855,-8024,1745154041582983030,33
7945888,1,9,-6,693,-863,-7996,1745154041582983030,33
7946080,13,10,-10,727,-874,-7961,1745154041582983030,33
7946272,23,9,-14,752,-875,-7952,1745154041582983030,33
7946464,31,7,-18,758,-909,-7962,1745154041582983030,33
7946656,37,4,-19,755,-909,-7990,1745154041582983030,33
7946848,38,1,-19,745,-930,-8007,1745154041582983030,33
7947040,38,0,-18,733,-954,-7988,1745154041680823542,33
7947232,38,-1,-16,729,-974,-7982,1745154041680823542,33
7947424,37,-1,-13,704,-976,-8000,1745154041680823542,33
7947616,32,1,-11,707,-978,-8013,1745154041680823542,33
7947808,21,3,-8,702,-971,-8028,1745154041680823542,33
7948000,12,3,-4,705,-960,-8015,1745154041680823542,33
7948192,4,5,-2,724,-942,-8011,1745154041680823542,33
7948384,-1,6,-1,741,-928,-8004,1745154041680823542,33
7948576,-4,5,-3,754,-901,-8006,1745154041680823542,33
7948768,-5,4,-7,759,-837,-8013,1745154041680823542,33
7948960,-5,0,-12,760,-778,-8002,1745154041680823542,33
7949152,-1,-1,-18,751,-754,-7975,1745154041680823542,33
7949344,10,-1,-24,749,-742,-7946,1745154041727706187,33
7949536,24,-2,-30,757,-788,-7939,1745154041727706187,33
7949728,35,-2,-36,769,-847,-7920,1745154041727706187,33
7949920,41,-4,-40,785,-926,-7906,1745154041727706187,33
7950112,41,-7,-40,774,-994,-7875,1745154041727706187,33
7950304,36,-9,-35,762,-1052,-7868,1745154041727706187,33
7950496,28,-9,-28,738,-1094,-7888,1745154041727706187,33
7950688,21,-9,-20,737,-1099,-7916,1745154041727706187,33
7950880,14,-7,-12,704,-1054,-7937,1745154041727706187,33
7951072,2,-3,-6,683,-999,-7968,1745154041727706187,33
7951264,-8,3,-4,663,-935,-7988,1745154041727706187,33
7951456,-14,9,-1,658,-898,-8007,1745154041727706187,33
7951648,-13,17,0,653,-879,-8026,1745154041772593277,33
7951840,-7,25,1,684,-839,-8030,1745154041772593277,33
7952032,-1,29,0,706,-801,-8025,1745154041772593277,33
7952224,3,31,-2,694,-799,-7995,1745154041772593277,33
7952416,7,30,-6,695,-825,-7963,1745154041772593277,33
7952608,13,31,-10,709,-865,-7927,1745154041772593277,33
7952800,19,31,-14,711,-926,-7912,1745154041772593277,33
7952992,21,31,-16,725,-985,-7908,1745154041772593277,33
7953184,22,29,-17,741,-1031,-7915,1745154041772593277,33
7953376,20,25,-15,749,-1025,-7946,1745154041772593277,33
7953568,12,22,-13,770,-1024,-7971,1745154041772593277,33
7953760,1,19,-11,792,-1001,-7998,1745154041772593277,33
7953952,-10,15,-8,802,-979,-8025,1745154041831074826,33
7954144,-19,12,-6,804,-937,-8060,1745154041831074826,33
7954336,-24,7,-4,797,-869,-8071,1745154041831074826,33
7954528,-28,5,-4,778,-789,-8067,1745154041831074826,33
7954720,-29,4,-9,751,-714,-8060,1745154041831074826,33
7954912,-25,4,-18,721,-687,-8030,1745154041831074826,33
7955104,-14,6,-27,699,-694,-8002,1745154041831074826,33
7955296,-2,10,-38,668,-703,-7997,1745154041831074826,33
7955488,8,12,-47,683,-705,-7985,1745154041831074826,33
7955680,14,13,-56,685,-749,-7946,1745154041831074826,33
7955872,20,14,-63,713,-827,-7885,1745154041831074826,33
7956064,30,14,-65,715,-949,-7856,1745154041831074826,33
7956256,42,13,-62,738,-1024,-7898,1745154041879705788,33
7956448,49,12,-56,759,-1051,-7939,1745154041879705788,33
7956640,44,10,-49,772,-1053,-7966,1745154041879705788,33
7956832,32,8,-44,789,-1022,-7989,1745154041879705788,33
7957024,22,8,-37,772,-992,-8012,1745154041879705788,33
7957216,17,9,-29,781,-996,-8018,1745154041879705788,33
7957408,14,8,-21,790,-993,-8019,1745154041879705788,33
7957600,8,9,-17,793,-1010,-7997,1745154041879705788,33
7957792,-1,10,-16,756,-1012,-7983,1745154041879705788,33
7957984,-10,9,-15,725,-984,-7969,1745154041879705788,33
7958176,-18,12,-14,682,-973,-7973,1745154041879705788,33
7958368,-22,17,-15,653,-945,-7958,1745154041879705788,33
7958560,-22,21,-17,628,-947,-7939,1745154041938543792,33
7958752,-17,27,-21,627,-947,-7920,1745154041938543792,33
7958944,-8,32,-24,645,-926,-7946,1745154041938543792,33
7959136,0,36,-27,659,-889,-7971,1745154041938543792,33
7959328,4,40,-29,696,-861,-8008,1745154041938543792,33
7959520,6,43,-29,750,-860,-8036,1745154041938543792,33
7959712,10,43,-26,786,-876,-8052,1745154041938543792,33
7959904,16,41,-23,836,-915,-8054,1745154041938543792,33
7960096,22,36,-22,869,-946,-8059,1745154041938543792,33
7960288,26,30,-21,879,-978,-8068,1745154041938543792,33
7960480,26,24,-22,864,-967,-8075,1745154041938543792,33
7960672,20,17,-23,835,-944,-8061,1745154041938543792,33
7960864,10,12,-26,792,-914,-8036,1745154042003387106,33
7961056,-1,9,-31,740,-906,-7998,1745154042003387106,33
7961248,-8,7,-35,710,-942,-7978,1745154042003387106,33
7961440,-8,8,-40,699,-985,-7970,1745154042003387106,33
7961632,-5,10,-42,699,-974,-7990,1745154042003387106,33
7961824,-7,12,-45,724,-937,-8014,1745154042003387106,33
7962016,-14,13,-49,752,-898,-8001,1745154042003387106,33
7962208,-18,12,-53,762,-890,-7987,1745154042003387106,33
7962400,-11,10,-52,773,-893,-7998,1745154042003387106,33
7962592,9,9,-50,759,-869,-8038,1745154042003387106,33
7962784,26,8,-48,764,-827,-8076,1745154042003387106,33
7962976,34,8,-50,744,-790,-8090,1745154042003387106,33
7963168,39,9,-51,741,-800,-8052,1745154042066793766,33
7963360,44,10,-50,736,-881,-7982,1745154042066793766,33
7963552,55,13,-43,759,-1031,-7936,1745154042066793766,33
7963744,65,15,-33,749,-1173,-7913,1745154042066793766,33
7963936,66,17,-23,754,-1237,-7935,1745154042066793766,33
7964128,50,18,-15,764,-1269,-7926,1745154042066793766,33
7964320,26,19,-7,750,-1262,-7922,1745154042066793766,33
7964512,4,22,1,726,-1240,-7931,1745154042066793766,33
7964704,-13,27,10,725,-1221,-7936,1745154042066793766,33
7964896,-24,33,16,736,-1210,-7970,1745154042066793766,33
7965088,-33,40,20,719,-1183,-8007,1745154042066793766,33
7965280,-39,45,22,740,-1116,-8049,1745154042066793766,33
7965472,-46,49,22,762,-1035,-8067,1745154042127204673,33
7965664,-52,52,23,771,-968,-8057,1745154042127204673,33
7965856,-50,52,23,775,-931,-8068,1745154042127204673,33
7966048,-40,53,22,777,-861,-8084,1745154042127204673,33
7966240,-31,52,17,783,-812,-8079,1745154042127204673,33
7966432,-21,50,10,788,-817,-8044,1745154042127204673,33
7966624,-6,47,2,805,-865,-8035,1745154042127204673,33
7966816,12,44,-2,805,-905,-8052,1745154042127204673,33
7967008,23,39,-8,815,-909,-8083,1745154042127204673,33
7967200,23,35,-14,833,-914,-8097,1745154042127204673,33
7967392,16,29,-21,861,-905,-8089,1745154042127204673,33
7967584,7,22,-27,881,-938,-8033,1745154042127204673,33
7967776,3,13,-30,896,-1005,-7991,1745154042191066016,33
7967968,6,6,-33,876,-1043,-7976,1745154042191066016,33
7968160,6,-2,-38,878,-1039,-7972,1745154042191066016,33
7968352,-1,-8,-44,859,-969,-8008,1745154042191066016,33
7968544,-11,-11,-52,829,-897,-7989,1745154042191066016,33
7968736,-16,-15,-57,815,-883,-7923,1745154042191066016,33
7968928,-5,-17,-59,784,-940,-7876,1745154042191066016,33
7969120,19,-15,-55,766,-989,-7899,1745154042191066016,33
7969312,35,-13,-52,758,-982,-7947,1745154042191066016,33
7969504,39,-9,-50,759,-964,-7991,1745154042191066016,33
7969696,34,-5,-49,774,-938,-8018,1745154042191066016,33
7969888,31,-1,-44,780,-877,-8017,1745154042191066016,33
7970080,30,5,-38,803,-809,-8000,1745154042238550583,33
7970272,32,10,-33,820,-789,-7973,1745154042238550583,33
7970464,32,14,-33,846,-807,-7938,1745154042238550583,33
7970656,34,16,-37,844,-830,-7919,1745154042238550583,33
7970848,37,19,-42,843,-835,-7925,1745154042238550583,33
7971040,33,23,-48,815,-779,-7924,1745154042238550583,33
7971232,26,27,-57,810,-716,-7898,1745154042238550583,33
7971424,20,32,-68,830,-648,-7880,1745154042238550583,33
7971616,16,35,-83,868,-600,-7888,1745154042238550583,33
7971808,18,36,-99,919,-556,-7867,1745154042238550583,33
7972000,22,31,-115,961,-527,-7880,1745154042238550583,33
7972192,28,24,-132,1004,-478,-7912,1745154042238550583,33
7972384,30,15,-149,1011,-419,-7925,1745154042289460326,33
7972576,28,7,-163,1014,-353,-7953,1745154042289460326,33
7972768,28,-4,-177,1028,-264,-7957,1745154042289460326,33
7972960,22,-12,-196,1023,-180,-7934,1745154042289460326,33
7973152,18,-19,-218,1021,-93,-7940,1745154042289460326,33
7973344,15,-25,-242,1036,7,-7923,1745154042289460326,33
7973536,11,-27,-271,1060,114,-7916,1745154042289460326,33
7973728,2,-31,-303,1080,237,-7915,1745154042289460326,33
7973920,-13,-35,-337,1095,332,-7907,1745154042289460326,33
7974112,-30,-39,-372,1115,397,-7854,1745154042289460326,33
7974304,-50,-45,-406,1152,476,-7772,1745154042289460326,33
7974496,-71,-50,-440,1187,524,-7678,1745154042289460326,33
7974688,-95,-55,-476,1219,589,-7597,1745154042344779091,33
7974880,-120,-58,-514,1247,658,-7592,1745154042344779091,33
7975072,-142,-58,-555,1281,725,-7572,1745154042344779091,33
7975264,-160,-58,-600,1320,835,-7511,1745154042344779091,33
7975456,-174,-60,-644,1384,937,-7468,1745154042344779091,33
7975648,-183,-64,-689,1445,1041,-7422,1745154042344779091,33
7975840,-191,-68,-737,1532,1155,-7335,1745154042344779091,33
7976032,-199,-73,-786,1577,1252,-7258,1745154042344779091,33
7976224,-209,-80,-837,1634,1359,-7140,1745154042344779091,33
7976416,-218,-89,-891,1701,1480,-7078,1745154042344779091,33
7976608,-225,-99,-946,1753,1600,-7052,1745154042344779091,33
7976800,-228,-107,-1006,1799,1760,-7037,1745154042344779091,33
7976992,-228,-118,-1071,1881,1949,-6979,1745154042403858864,33
7977184,-225,-125,-1142,1954,2169,-6989,1745154042403858864,33
7977376,-215,-131,-1215,2035,2403,-7117,1745154042403858864,33
7977568,-189,-140,-1292,2082,2620,-7209,1745154042403858864,33
7977760,-144,-151,-1368,2168,2858,-7267,1745154042403858864,33
7977952,-83,-165,-1446,2234,3075,-7337,1745154042403858864,33
7978144,-11,-178,-1528,2313,3240,-7429,1745154042403858864,33
7978336,61,-195,-1615,2370,3294,-7501,1745154042403858864,33
7978528,126,-216,-1700,2412,3215,-7674,1745154042403858864,33
7978720,183,-242,-1781,2458,2988,-7794,1745154042403858864,33
7978912,236,-268,-1856,2508,2715,-7780,1745154042403858864,33
7979104,275,-291,-1923,2526,2454,-7835,1745154042403858864,33
7979296,288,-304,-1994,2549,2256,-7899,1745154042460706209,33
7979488,278,-316,-2066,2606,2087,-7877,1745154042460706209,33
7979680,254,-329,-2136,2652,2008,-7768,1745154042460706209,33
7979872,225,-338,-2200,2727,1966,-7698,1745154042460706209,33
7980064,187,-337,-2263,2800,1980,-7621,1745154042460706209,33
7980256,144,-337,-2322,2913,2004,-7580,1745154042460706209,33
7980448,106,-341,-2380,3060,2098,-7518,1745154042460706209,33
7980640,72,-347,-2431,3233,2180,-7519,1745154042460706209,33
7980832,46,-354,-2480,3405,2304,-7565,1745154042460706209,33
7981024,29,-363,-2533,3553,2406,-7662,1745154042460706209,33
7981216,22,-374,-2595,3674,2540,-7768,1745154042460706209,33
7981408,38,-389,-2656,3735,2676,-7911,1745154042460706209,33
7981600,77,-408,-2714,3807,2775,-8003,1745154042519580828,33
7981792,132,-428,-2768,3858,2864,-8069,1745154042519580828,33
7981984,188,-450,-2826,3918,2878,-8100,1745154042519580828,33
7982176,239,-470,-2886,3955,2813,-8171,1745154042519580828,33
7982368,283,-484,-2947,3978,2662,-8227,1745154042519580828,33
7982560,312,-500,-3005,3999,2470,-8244,1745154042519580828,33
7982752,336,-518,-3061,4064,2279,-8252,1745154042519580828,33
7982944,343,-539,-3114,4143,2120,-8122,1745154042519580828,33
7983136,339,-559,-3167,4207,1981,-7918,1745154042519580828,33
7983328,325,-579,-3218,4260,1858,-7767,1745154042519580828,33
7983520,306,-600,-3268,4278,1735,-7675,1745154042519580828,33
7983712,281,-621,-3317,4224,1597,-7703,1745154042519580828,33
7983904,255,-645,-3365,4118,1494,-7821,1745154042589624511,33
7984096,231,-665,-3408,3987,1430,-7978,1745154042589624511,33
7984288,208,-680,-3441,3855,1423,-8113,1745154042589624511,33
7984480,192,-690,-3469,3722,1474,-8248,1745154042589624511,33
7984672,187,-697,-3495,3614,1516,-8364,1745154042589624511,33
7984864,188,-700,-3522,3506,1561,-8416,1745154042589624511,33
7985056,198,-700,-3552,3436,1536,-8438,1745154042589624511,33
7985248,210,-704,-3583,3353,1487,-8422,1745154042589624511,33
7985440,225,-712,-3606,3270,1346,-8359,1745154042589624511,33
7985632,245,-720,-3621,3143,1198,-8305,1745154042589624511,33
7985824,270,-730,-3631,2996,1056,-8260,1745154042589624511,33
7986016,297,-735,-3637,2827,887,-8295,1745154042589624511,33
7986208,329,-738,-3642,2671,698,-8320,1745154042647884760,33
7986400,366,-736,-3643,2519,541,-8313,1745154042647884760,33
7986592,401,-730,-3645,2410,349,-8377,1745154042647884760,33
7986784,422,-727,-3648,2339,124,-8416,1745154042647884760,33
7986976,432,-729,-3647,2324,-95,-8346,1745154042647884760,33
7987168,431,-729,-3641,2274,-272,-8354,1745154042647884760,33
7987360,421,-728,-3627,2259,-404,-8379,1745154042647884760,33
7987552,404,-727,-3608,2223,-489,-8341,1745154042647884760,33
7987744,386,-728,-3586,2158,-532,-8285,1745154042647884760,33
7987936,376,-729,-3566,2079,-579,-8235,1745154042647884760,33
7988128,376,-728,-3550,1958,-626,-8282,1745154042647884760,33
7988320,385,-723,-3540,1820,-643,-8421,1745154042647884760,33
7988512,399,-709,-3535,1690,-614,-8581,1745154042694445428,33
7988704,409,-692,-3536,1639,-641,-8549,1745154042694445428,33
7988896,419,-675,-3536,1654,-751,-8413,1745154042694445428,33
7989088,427,-681,-3531,1658,-917,-8259,1745154042694445428,33
7989280,436,-667,-3516,1647,-1146,-8232,1745154042694445428,33
7989472,446,-662,-3494,1583,-1389,-8254,1745154042694445428,33
7989664,449,-669,-3472,1531,-1624,-8233,1745154042694445428,33
7989856,443,-669,-3458,1422,-1812,-8223,1745154042694445428,33
7990048,428,-668,-3448,1310,-1969,-8148,1745154042694445428,33
7990240,406,-667,-3433,1217,-2125,-8038,1745154042694445428,33
7990432,383,-665,-3408,1139,-2227,-7913,1745154042694445428,33
7990624,363,-659,-3373,1083,-2319,-7792,1745154042694445428,33
7990816,340,-649,-3336,1041,-2382,-7695,1745154042754778731,33
7991008,319,-634,-3301,1011,-2446,-7710,1745154042754778731,33
7991200,299,-618,-3265,1003,-2512,-7786,1745154042754778731,33
7991392,280,-609,-3229,1066,-2575,-7807,1745154042754778731,33
7991584,263,-600,-3189,1099,-2657,-7753,1745154042754778731,33
7991776,244,-588,-3147,1123,-2749,-7736,1745154042754778731,33
7991968,223,-580,-3098,1124,-2843,-7760,1745154042754778731,33
7992160,205,-573,-3044,1085,-2963,-7825,1745154042754778731,33
7992352,191,-565,-2985,1014,-3058,-7950,1745154042754778731,33
7992544,181,-553,-2929,957,-3107,-8036,1745154042754778731,33
7992736,171,-542,-2880,944,-3142,-8037,1745154042754778731,33
7992928,157,-533,-2831,888,-3198,-7968,1745154042754778731,33
7993120,146,-529,-2775,861,-3260,-7879,1745154042811290038,33
